id,policy_start_date,policy_end_date,sum_insured,construction_description,year_built,num_stories,square_foot_area,oed_construction_code
955472010,31/05/2023,30/05/2024,1619273,reinforced masonry - stucco cladding and flat roof with parapets,2020,1,12682,5105
614402680,28/09/2023,27/09/2024,738501,light metal steel frame - lightweight metal roofing,2009,1,5914,5201
417279349,06/03/2023,02/06/2024,1970374,reinforced masonry w/ reinforced brick masonry,2013,1,27217,5105
427010647,06/08/2023,07/06/2024,2293038,reinforced masonry w/ reinforced brick masonry,2016,1,13076,5105
942690712,03/02/2024,02/03/2025,815416,joisted masonry,2007,2,3163,5108
388001021,11/07/2023,06/11/2024,1744900,joisted masonry,1972,2,10430,5108
519230200,01/02/2023,02/01/2024,2113081,reinforced masonry,1995,5,20780,5105
194766436,04/03/2023,02/04/2024,853230,wood frame - stucco cladding and hip roof with slope less than or equal to 30 degrees,2017,1,11872,5050
889464388,26/03/2023,25/03/2024,3624702,reinforced masonry - masonry cladding and flat roof without parapets,2014,1,20233,5105
186155257,05/06/2023,05/05/2024,1846544,joisted masonry,1921,1,13265,5108
628855083,08/03/2024,03/08/2025,509862,masonry,2015,1,2354,5100
36270776,10/11/2023,10/10/2024,2907793,masonry,1978,2,41606,5100
306337021,18/12/2023,17/12/2024,2336935,masonry,2014,1,12709,5100
469145815,15/06/2023,14/06/2024,970425,reinforced masonry - stucco cladding and gable roof with slope less than or equal to 30 degrees,2018,1,10549,5105
709546343,26/01/2023,26/01/2024,353092,reinforced masonry - stucco cladding and flat roof with parapets,2007,1,3693,5105
341658958,16/03/2023,15/03/2024,561779,light gauge steel frame,2001,1,2386,5201
979788147,18/01/2024,17/01/2025,2273293,wood frame -2x6,1987,1,23635,5050
716267631,20/09/2023,19/09/2024,1309816,reinforced masonry with RBM walls,2013,1,6412,5105
964749804,02/10/2023,10/02/2024,5015481,reinforced masonry - stucco cladding and gable roof with slope less than or equal to 30 degrees,2004,1,27516,5105
937765534,14/07/2023,13/07/2024,1112397,reinforced  masonry w/ reinforced brick masonry,2016,2,9294,5105
248588023,30/06/2023,29/06/2024,563053,unknown,1991,2,4959,5000
242934936,25/10/2023,24/10/2024,1244381,reinforced masonry w/ reinforced brick masonry,2014,1,12649,5105
857651285,23/01/2023,23/01/2024,1028186,reinforced masonry with RBM walls,2015,1,8811,5105
950420884,19/10/2023,18/10/2024,902241,unknown,2010,1,4386,5000
940324631,26/12/2022,26/12/2023,1091339,wood frame -2x6,1979,1,22296,5050
91761913,22/05/2023,21/05/2024,2028786,reinforced masonry - stucco cladding and flat roof with parapets,2016,1,22531,5105
517570486,01/09/2023,09/01/2024,2172550,wood  frame - brick veneer cladding  & gable roof,1970,2,10245,5050
245865205,29/08/2023,28/08/2024,5844483,light metal steel frame - lightweight metal roofing,1979,1,27802,5201
890998813,27/06/2023,26/06/2024,2811518,reinforced masonry - stucco cladding & flat roof,2009,1,22006,5105
536535706,22/03/2023,21/03/2024,5125405,joisted masonry,1992,2,71322,5108
224900999,06/02/2023,01/06/2024,2629773,masonry -joisted masonry,1993,2,20730,5108
37582041,30/04/2023,29/04/2024,1136089,wood frame 2x4 w/ wood bracing,2009,1,19344,5050
33529711,06/02/2024,02/06/2025,691765,reinforced masonry w/ reinforced brick masonry,2018,4,3288,5105
165055038,25/08/2023,24/08/2024,1199616,reinforced masonry - stucco cladding & flat roof,2012,1,18619,5105
558228143,22/07/2023,21/07/2024,1624741,reinforced masonry & flat roof,1993,1,31585,5105
382200597,08/03/2024,03/08/2025,1789482,light gauge steel frame,2002,1,6028,5201
973017361,13/03/2023,12/03/2024,2991766,wood frame 2x4 w/ wood bracing,2001,1,37467,5050
309870591,07/06/2023,05/07/2024,1240532,joisted masonry,1980,1,7765,5108
773522785,20/03/2023,19/03/2024,529789,reinforced masonry with RBM walls,2019,1,2843,5105
439171692,11/10/2023,09/11/2024,3149939,joisted masonry,2004,2,19505,5108
739624847,15/12/2022,15/12/2023,2789418,reinforced masonry with RBM walls,1996,1,20596,5105
303675460,11/11/2023,10/11/2024,553720,fire resistive concrete/ reinforced,1986,1,2249,5150
278226535,29/10/2023,28/10/2024,1773025,wood frame and hip roof with slope greater than 30 degrees,2018,1,4220,5050
372537595,27/04/2023,26/04/2024,677047,reinforced masonry - brick veneer cladding and flat roof without parapets,2016,1,3219,5105
973328522,22/05/2023,21/05/2024,1912175,reinforced masonry - masonry cladding and flat roof without parapets,2014,2,20420,5105
663327682,21/03/2023,20/03/2024,1078011,light metal steel frame ,2015,1,5763,5201
379976407,21/07/2023,20/07/2024,920110,steel - non-combustibl cladding and gable roof with 30 degree slope,1960,2,18957,5200
476993187,09/11/2023,10/09/2024,8377555,joisted masonry,1999,1,92725,5108
889761237,23/02/2023,23/02/2024,1122195,reinforced masonry and flat roof without parapets,2005,1,8389,5105
250151055,20/08/2023,19/08/2024,3955470,joisted masnry,1969,1,15008,5108
886295235,29/05/2023,28/05/2024,1690008,light metal asbestos siding,1994,1,6150,5201
49876500,06/11/2023,10/06/2024,3766979,light metal steel frame - lightweight metal roofing,1997,1,38356,5201
582707350,09/10/2023,09/09/2024,2562872,masonry,1983,2,24895,5100
656069326,21/04/2023,20/04/2024,840244,reinforced masonry - stucco cladding and flat roof with parapets,2019,1,8945,5105
380490800,31/05/2023,30/05/2024,1350049,reinforced masonry & flat roof,2019,1,12307,5105
975488876,19/04/2023,18/04/2024,2894167,light metal steel frame - lightweight metal roofing,2011,1,13409,5201
310037849,28/07/2023,27/07/2024,4147483,reinforced masonry - stucco cladding and hip roof with slope greater than 30 degrees,2018,1,39755,5105
756283962,04/03/2024,03/04/2025,2489690,wood frame 2x4 w/ wood bracing,1992,1,27553,5050
82900877,12/05/2023,04/12/2024,1897578,light gauge steel frame,1960,3,17565,5201
183165446,13/09/2023,12/09/2024,3047442,wood frame - metal cladding and flat roof with parapets,2005,1,20243,5050
623668537,28/09/2023,27/09/2024,1363045,wood  frame,2008,1,12404,5050
205139149,14/06/2023,13/06/2024,1856725,wood frame (2x4 inch wood),2016,2,19134,5050
974372187,25/11/2023,24/11/2024,883236,joisted masonry,2013,1,6360,5108
693151076,17/10/2023,16/10/2024,1239544,reinforced masonry and wood frmed flt roof without parapet,2008,1,11069,5105
759283452,05/02/2023,01/05/2024,340662,reinforced masonry - stucco cladding and flat roof with parapets,2010,2,1486,5105
588829247,22/08/2023,21/08/2024,2668892,reinforced masonry w/ reinforced brick masonry,1986,1,42993,5105
373063444,28/11/2022,28/11/2023,1656657,joisted masnry,2018,1,2675,5108
308248601,15/09/2023,14/09/2024,4212145,wood frame -2x6,1931,1,39243,5050
211124403,24/03/2023,23/03/2024,904875,reinforced masonry and wood framed flat roof without parapets,1982,1,8699,5105
433121582,04/09/2023,08/04/2024,10353353,joisted masonry,2003,1,75636,5108
100183092,14/09/2023,13/09/2024,549227,reinforced masonry & flat roof,1995,1,5059,5105
765692492,13/01/2023,13/01/2024,530654,wood frame (2x4 inch wood),2020,1,1904,5050
465130504,08/01/2024,01/08/2025,1307849,masonry,1980,1,12538,5100
871063266,20/10/2023,19/10/2024,4964567,reinforced masonry - stucco cladding & flat roof,1992,1,19272,5105
108721605,12/08/2023,07/12/2024,2353378,light metal steel frame - lightweight metal roofing,2010,1,8427,5201
243557047,01/02/2024,01/01/2025,1179140,light metal,1968,2,19291,5201
102981697,24/08/2023,23/08/2024,417864,wood  frame - stucco cladding  & hip roof,2017,1,1830,5050
606852547,17/12/2023,16/12/2024,1490543,joisted masonry,1953,1,1845,5108
988595889,05/10/2023,09/05/2024,1829510,light metal,1988,1,16162,5201
389415554,02/02/2024,01/02/2025,3140096,masonry -joisted masonry,2013,1,56981,5108
993564241,02/10/2023,10/02/2024,376179,reinforced masonry with RBM walls,2000,1,1598,5105
679326363,18/02/2024,17/02/2025,1342277,joisted masonry,1991,1,10065,5108
760993288,11/06/2023,05/11/2024,1271748,wood frame 2x4 w/ wood bracing,2020,1,20912,5050
274893545,27/12/2023,26/12/2024,1985719,light metal steel frame - lightweight roofing,2002,2,15221,5201
354013248,05/09/2023,08/05/2024,1041528,wood  frame - metal sheathin cladding and flat roof without parapets,1936,1,7066,5050
542591920,23/05/2023,22/05/2024,5290428,light metal asbestos siding,1986,1,24133,5201
558932951,16/09/2023,15/09/2024,2325367,masonry -joisted masonry,1975,1,23280,5108
32375112,18/07/2023,17/07/2024,721233,reinforced masonry and flat roof with parapet,2004,1,2595,5105
55391066,05/01/2024,01/05/2025,2230616,reinforced masonry - stucco cladding and flat roof,2016,2,7583,5105
697230190,23/04/2023,22/04/2024,3249683,reinforced masonry - metal cladding and flat roof without parapets,2018,1,22639,5105
785694216,02/04/2023,04/02/2024,709894,masonry,2003,2,5149,5100
72064674,03/12/2023,11/03/2024,426008,wood frame - metal cladding and braced gable roof with slope less than or equal to 30,2009,1,1468,5050
88289088,23/12/2023,22/12/2024,1793996,wood  frame 2x4 w/ wood bracing,1976,1,7808,5050
711016581,21/05/2023,20/05/2024,1977141,wood frame 2x4 w/ wood bracing,2017,1,4426,5050
874015086,13/05/2023,12/05/2024,697610,wood  frame - brick veneer cladding  & flat roof without parapets,2018,1,4892,5050
189532553,12/08/2023,07/12/2024,1057235,light metal steel frame -corrugated roofing,2016,1,7132,5201
623377817,29/08/2023,28/08/2024,2941287,joisted masonry,2006,1,13593,5108
366090666,17/02/2023,17/02/2024,2457170,joisted masonry,2010,1,16336,5108
371077013,01/05/2023,05/01/2024,563466,masonry,2015,1,5706,5100
517169336,05/04/2023,03/05/2024,1807719,missing,1978,1,14237,5000
408917339,16/05/2023,15/05/2024,991313,unknown,1994,2,24328,5000
593169016,24/02/2023,24/02/2024,1745345,light gauge steel frame,2010,1,10896,5201
439633773,23/09/2023,22/09/2024,3042187,reinforced masonry w/ reinforced brick masonry,2012,1,28656,5105
360818432,22/11/2023,21/11/2024,3043827,reinforced masonry w/ reinforced brick masonry,1965,1,36017,5105
366681609,12/07/2023,06/12/2024,1403165,reinforced masonry with RBM walls,2013,1,12438,5105
729546279,23/01/2024,22/01/2025,5314955,masonry,2006,3,17211,5100
709482021,01/04/2023,04/01/2024,2755657,masonry,2001,1,38313,5100
52451336,05/05/2023,04/05/2024,2731913,wood  frame - brick veneer cladding  & gable roof,1999,1,17008,5050
457506281,16/10/2023,15/10/2024,1794759,light gauge steel frame,2006,1,3517,5201
4763070,10/03/2023,02/10/2024,1559467,light metal steel frame - lightweight metal roofing,2007,1,12619,5201
43056929,12/05/2023,04/12/2024,1742926,light metal steel frame - lightweight metal roofing,1997,1,19110,5201
503152369,09/05/2023,04/09/2024,758370,light metal steel frame - lightweight metal roofing,2020,1,3802,5201
425510972,14/04/2023,13/04/2024,656187,wood  frame - vinyl cladding and gable roof with slope greater than 30 degrees,1986,1,3880,5050
148362682,30/03/2023,29/03/2024,1726432,reinforced  masonry - stucco cladding and flat roof without parapets,2003,1,18547,5105
502358535,04/11/2023,10/04/2024,4418092,reinforced masonry - stucco cladding and flat roof,2013,1,41404,5105
506635235,02/08/2023,08/02/2024,631494,wood frame (2x4 inch wood),2009,2,3368,5050
936580472,17/02/2023,17/02/2024,4992415,unknown,1970,1,24396,5000
873289240,17/09/2023,16/09/2024,823201,reinforced masonry - stucco cladding and flat roof with parapets,1980,1,26500,5105
605275611,13/08/2023,12/08/2024,1255237,wood  frame - wood cladding and hip roof with slope less than or equal to 30 degrees,1984,1,4883,5050
968418512,29/10/2023,28/10/2024,2558370,concrete,2018,1,6344,5150
260883340,15/05/2023,14/05/2024,1344287,reinforced masonry,2020,5,2517,5105
484760410,04/04/2023,03/04/2024,5494643,reinforced masonry and wood frmed flt roof without parapet,1990,2,47691,5105
715645069,22/07/2023,21/07/2024,1071503,wood frame (2x4 inch wood),1981,1,15297,5050
820900280,25/03/2023,24/03/2024,3090617,light gauge steel frame,2018,1,29091,5201
796201578,28/12/2023,27/12/2024,1214163,reinforced masonry - stucco cladding & flat roof,2016,1,8003,5105
136144604,28/09/2023,27/09/2024,2184003,reinforced masonry and flat roof without parapet,2015,1,14829,5105
169559487,11/06/2023,05/11/2024,2138786,steel frame - stucco cladding and flat roof with parapets,2018,1,4765,5200
304517395,06/06/2023,05/06/2024,1039727,reinforced masonry - stucco cladding and flat roof with parapets,2009,1,8396,5105
647270307,05/05/2023,04/05/2024,1370015,reinforced masonry - stucco cladding and flat roof without parapets,2014,1,5787,5105
485002000,07/11/2023,10/07/2024,1120792,wood frame 2x4 w/ wood bracing,2010,1,5484,5050
390722311,30/08/2023,29/08/2024,2461312,joisted masonry,2017,1,34598,5108
442420373,17/08/2023,16/08/2024,1875106,reinforced masonry - flat roof,2013,1,27331,5105
756948553,05/09/2023,08/05/2024,4609270,joisted masnry,1998,2,28243,5108
607859240,28/09/2023,27/09/2024,834846,wood frame 2x4 w/ wood bracing,2011,1,9557,5050
456569288,09/07/2023,06/09/2024,1124108,joisted masonry,2008,1,10216,5108
827428775,23/03/2023,22/03/2024,1252189,joisted masonry,2007,1,12612,5108
929848389,02/12/2023,12/02/2024,2701410,reinforced masonry - stucco cladding and flat roof with parapets,2009,1,19670,5105
885220395,07/01/2023,30/06/2024,2734578,wood  frame -2x6,2019,2,15853,5050
752321897,15/10/2023,14/10/2024,772178,missing,2001,1,2399,5000
788722714,31/01/2024,30/01/2025,709288,joisted masonry,2019,1,2952,5108
498002168,02/11/2023,11/02/2024,421541,reinforced masonry - stucco cladding and flat roof without parapets,2015,1,2152,5105
70170741,18/04/2023,17/04/2024,800192,reinforced masonry - stucco cladding & flat roof,2009,2,4347,5105
986507255,30/06/2023,29/06/2024,3102373,joisted masonry,2015,1,32659,5108
13419447,07/07/2023,06/07/2024,2962232,light gauge steel frame,2015,1,33264,5201
437837262,12/08/2023,07/12/2024,877636,unknown,1993,1,1959,5000
923502626,31/03/2023,30/03/2024,1726259,light metal steel frame - lightweight metal roofing,1995,1,10942,5201
592354762,11/05/2023,04/11/2024,995468,reinforced  masonry - metal cladding and braced gable roof with slope less than or equal to 30,1964,1,7216,5105
301583672,07/05/2023,04/07/2024,1412049,light metal,1990,1,11889,5201
834991385,01/12/2022,12/01/2023,1529762,reinforced masonry - stucco cladding and flat roof,2015,1,13527,5105
589540010,07/08/2023,07/07/2024,1909322,wood frame - metal sheathin cladding  & flat roof without parapets,2006,1,12628,5050
623473117,04/06/2023,05/04/2024,1816593,wood  frame - brick veneer cladding  & flat roof without parapets,1993,2,11511,5050
604017458,07/10/2023,09/07/2024,2005667,joisted masonry,2010,1,13504,5108
731609644,19/05/2023,18/05/2024,1254085,joisted masonry,2015,1,14090,5108
838978677,04/03/2023,02/04/2024,670453,light  gauge steel frame,2020,1,1996,5201
163924166,28/02/2023,28/02/2024,1787472,reinforced masonry - stucco cladding & flat roof,1953,2,2539,5105
811738622,17/12/2023,16/12/2024,1023970,masonry,1992,1,15974,5100
363105344,08/09/2023,08/08/2024,517348,joisted masonry,2020,1,2048,5108
959271702,26/04/2023,25/04/2024,749980,joisted masnry,2000,1,7966,5108
92428931,22/09/2023,21/09/2024,510584,reinforced masonry,1989,1,2387,5105
817660844,23/12/2022,23/12/2023,414254,joisted masonry,1989,1,3844,5108
753923403,14/05/2023,13/05/2024,481641,light metal steel frame - lightweight metal roofing,1991,1,2470,5201
661468978,11/03/2023,02/11/2024,587130,joisted masonry,1967,1,4810,5108
408812861,16/07/2023,15/07/2024,312732,reinforced masonry - stucco cladding and flat roof with parapets,2019,3,1521,5105
291511779,13/12/2022,13/12/2023,2055725,reinforced masonry - stucco cladding and flat roof without parapets,1983,1,7961,5105
316288808,05/03/2023,02/05/2024,1193495,reinforced masonry with RBM walls,2016,1,9863,5105
491112294,25/05/2023,24/05/2024,1518854,reinforced masonry - stucco cladding and flat roof,2009,1,7022,5105
687247368,26/01/2024,25/01/2025,2364711,joisted masonry,2000,2,16297,5108
795827639,26/09/2023,25/09/2024,1497502,light metal steel,2007,1,14394,5201
399300610,05/10/2023,09/05/2024,1669940,steel - non-combustibl cladding and gable roof with slope less than or equal to 30 degrees,1972,1,14585,5200
709436376,14/07/2023,13/07/2024,1711488,light metal steel frame -corrugated roofing,2003,1,4004,5201
635441528,13/08/2023,12/08/2024,334361,reinforced masonry with RBM walls,2007,1,3633,5105
104259338,30/09/2023,29/09/2024,497674,reinforced masonry,2002,2,2227,5105
471619464,18/06/2023,17/06/2024,2127207,wood frame and hip roof with slope greater than 30 degrees,2014,1,12951,5050
338183840,22/04/2023,21/04/2024,1407864,reinforced masonry,2002,1,4961,5105
118151463,26/04/2023,25/04/2024,1586597,wood frame 2x4 w/ wood bracing,2009,1,4363,5050
812964442,10/09/2023,08/10/2024,2777772,light metal,2006,2,17707,5201
502857105,19/04/2023,18/04/2024,835773,wood frame - metal cladding and flat roof with parapets,2018,1,7433,5050
451758935,20/06/2023,19/06/2024,454938,wood frame and gable roof with slope less than or equal to 30 degrees,1985,1,1330,5050
359907796,05/07/2023,06/05/2024,713999,reinforced masonry - stucco cladding and flat roof with parapets,1991,1,18694,5105
481074637,22/11/2023,21/11/2024,3580742,light metal w/ corrugated roof,2011,2,27195,5201
614509643,08/06/2023,05/08/2024,2495888,reinforced masonry - stucco cladding and flat roof with parapets,1979,1,36464,5105
848685162,03/09/2023,08/03/2024,400574,reinforced masonry - stucco cladding,2011,2,1820,5105
485184755,16/05/2023,15/05/2024,2607319,light metal,1998,1,20471,5201
551617105,25/01/2023,25/01/2024,528987,reinforced masonry,1978,2,3270,5105
55919475,07/09/2023,08/07/2024,935243,masonry,2016,1,8601,5100
119078096,25/08/2023,24/08/2024,1649888,joisted masonry,2013,1,7174,5108
572448181,26/06/2023,25/06/2024,791203,reinforced masonry - stucco cladding and gable roof with slope less than or equal to 30 degrees,2008,1,10278,5105
202179761,10/08/2023,07/10/2024,3212498,light metal steel frame - lightweight metal roofing,1981,2,25531,5201
186500275,20/10/2023,19/10/2024,764091,joisted masonry,2007,1,5230,5108
884860089,06/11/2023,10/06/2024,2383670,light metal asbestos siding,2020,1,13793,5201
907206424,18/05/2023,17/05/2024,595784,joisted masonry,2018,1,3224,5108
324045355,23/03/2023,22/03/2024,1895725,wood frame (2x4 inch wood),2012,1,2866,5050
14037512,24/12/2023,23/12/2024,417998,light gauge steel frame,2015,1,4807,5201
538390992,21/03/2024,21/03/2025,4469275,wood frame 2x4 w/ wood bracing,2017,1,25126,5050
238237464,17/11/2023,16/11/2024,1178386,wood frame - wood cladding and hip roof with slope less than or equal to 30 degrees,1932,1,2621,5050
884928209,26/08/2023,25/08/2024,1931076,joisted masonry,2009,2,11183,5108
298777689,28/10/2023,27/10/2024,2359273,wood frame (2x4 inch wood),1978,1,34021,5050
679727099,12/01/2024,01/12/2025,579769,joisted masonry,2018,1,4740,5108
596551023,28/05/2023,27/05/2024,3933977,reinforced masonry and flat roof w/o parapets,2015,1,34576,5105
252947500,16/12/2023,15/12/2024,1310480,reinforced masonry - stucco cladding and flat roof without parapets,2010,1,17522,5105
828689729,14/10/2023,13/10/2024,2316164,reinforced masonry - metal cladding and braced gable roof with slope less than or equal to 30,1968,1,5871,5105
617775434,23/03/2023,22/03/2024,1980514,wood frame (2x4 inch wood),1990,1,23736,5050
258546102,18/05/2023,17/05/2024,3207325,reinforced masonry - stucco cladding and flat roof with parapets,2000,3,34183,5105
960090501,03/12/2023,11/03/2024,2159424,reinforced masonry - stucco cladding and flat roof with parapets,1999,2,19982,5105
820149115,03/09/2023,08/03/2024,419711,reinforced masonry - stucco cladding and flat roof without parapets,2014,2,3124,5105
585470576,22/04/2023,21/04/2024,2765250,unknown,2015,1,14862,5000
138769522,07/07/2023,06/07/2024,611674,reinforced  masonry - stucco cladding and hip roof with slope greater than 30 degrees,2014,1,1486,5105
470296016,21/04/2023,20/04/2024,2691683,reinforced masonry and flat rof without parapets,2018,1,28390,5105
969014564,16/09/2023,15/09/2024,360590,reinforced masonry - stucco cladding and flat roof,1983,1,1516,5105
72471588,08/12/2023,11/08/2024,399875,unknown,2007,1,3596,5000
245758249,08/07/2023,06/08/2024,6387013,reinforced masonry - stucco cladding and flat roof with parapets,2001,1,31982,5105
159239360,04/12/2023,11/04/2024,519872,unknown,2014,1,4666,5000
213814864,26/12/2023,25/12/2024,1466012,wood frame -2x6,1987,1,9822,5050
455449532,01/06/2023,06/01/2024,1925307,light gauge steel frame,2010,2,15559,5201
477909808,21/04/2023,20/04/2024,1912426,wood frame (2x4 inch wood),2011,1,19417,5050
806000672,10/02/2024,02/10/2025,2561479,wood frame - brick veneer cladding  & flat roof without parapets,2005,1,23683,5050
886159782,09/04/2023,03/09/2024,2939003,joisted masonry,2013,2,16291,5108
413942039,11/09/2023,08/11/2024,1260908,reinforced masonry wood frame rooof,1993,2,10410,5105
686259993,10/04/2023,03/10/2024,885051,wood  frame - wood frame cladding and gable roof with slope less than or equal to 30 degrees,2017,1,2472,5050
417086281,11/07/2023,06/11/2024,981296,masonry,1984,1,10839,5100
92320414,29/04/2023,28/04/2024,1296663,joisted masonry,2018,2,11447,5108
632633061,25/03/2023,24/03/2024,1208205,light gauge steel frame,2020,1,5596,5201
986751634,16/11/2023,15/11/2024,483436,masonry,2020,1,2781,5100
452892311,15/05/2023,14/05/2024,1026447,wood frame - vinyl siding cladding and gable roof with slope less than or equal to 30 degrees,2017,1,2753,5050
466748221,15/05/2023,14/05/2024,1796304,reinforced masonry - stucco cladding & flat roof,2010,1,28664,5105
946833946,28/07/2023,27/07/2024,705933,light metal steel frame - lightweight metal roofing,2010,1,1818,5201
493116328,27/10/2023,26/10/2024,1224860,wood frame - brick cladding and gable roof with slope greater than 30 degrees,2014,1,6630,5050
896535074,15/02/2024,14/02/2025,2136516,missing,2000,1,22765,5000
745930424,15/10/2023,14/10/2024,1294227,light metal steel frame - lightweight metal roofing,1986,2,3942,5201
540014422,12/01/2023,30/11/2024,2309488,fire resistive concrete - stucco cladding and flat rof without parapets,2003,1,23684,5150
437591926,03/09/2023,08/03/2024,1113281,steel frame - stucco cladding and flat roof,2019,1,3193,5200
612870742,12/09/2023,08/12/2024,1964758,wood frame - brick veneer cladding and gable roof with slope less than or equal to 30 degrees,2019,1,26338,5050
598962580,10/02/2023,01/10/2024,627552,reinforced masonry - stucco cladding and flat roof with parapets,2017,1,5050,5105
250717948,02/01/2023,01/02/2024,1925448,reinforced masonry,1988,2,16351,5105
771581747,16/06/2023,15/06/2024,3831995,reinforced masonry - stucco cladding,1996,1,15086,5105
78395503,02/05/2023,05/02/2024,4107572,wood frame - stucco cladding and hip roof with slope less than or equal to 30 degrees,2010,2,30575,5050
101668112,06/01/2023,31/05/2024,1976731,reinforced masonry - stucco cladding and flat roof with parapets,2005,1,23898,5105
392182537,24/02/2023,24/02/2024,1890266,reinforced masonry with RBM walls,2013,2,18212,5105
778872728,03/04/2023,03/03/2024,1286663,light metal steel,2019,1,9492,5201
239276404,26/06/2023,25/06/2024,1312505,unknown,1977,1,3454,5000
90929519,09/01/2023,31/08/2024,2146696,light gauge steel frame,2014,1,13935,5201
70263917,15/03/2023,14/03/2024,829734,light metal,2020,1,5634,5201
458255375,09/02/2023,01/09/2024,1809199,light metal asbestos siding,2018,1,15291,5201
722109026,12/08/2023,07/12/2024,5843412,light gauge steel frame,2014,1,32360,5201
259143700,23/02/2023,23/02/2024,423100,wood frame and gable roof with slope less than or equal to 30 degrees,2014,1,5622,5050
285102625,27/03/2023,26/03/2024,1401729,masonry,2015,1,24840,5100
74648913,21/06/2023,20/06/2024,2456790,reinforced masonry - stucco cladding and flat roof,2002,1,37102,5105
530562014,24/09/2023,23/09/2024,744146,masonry,2020,1,5816,5100
937756065,30/08/2023,29/08/2024,1374757,reinforced masonry and flat roof w/o parapets,2012,1,5441,5105
269230186,24/07/2023,23/07/2024,1175660,reinforced masonry and wood framed flat roof,1993,1,7003,5105
146981127,09/02/2023,01/09/2024,661640,joisted masonry,1971,1,2546,5108
391280621,16/07/2023,15/07/2024,2101864,reinforced masonry and flat roof with parapets,2005,3,13950,5105
726168772,02/10/2023,10/02/2024,3587342,wood frame - metal sheathin cladding  & flat roof without parapets,2018,1,41808,5050
50693170,23/02/2024,22/02/2025,4903864,reinforced masonry - stucco cladding and flat roof,2016,1,21599,5105
609126923,25/05/2023,24/05/2024,504596,joisted masonry,2001,2,2432,5108
215517182,25/08/2023,24/08/2024,1026394,wood frame -2x6,2011,1,3784,5050
113335976,16/11/2023,15/11/2024,2290671,joisted masonry,2006,1,12741,5108
858645173,25/12/2023,24/12/2024,673361,wood frame -2x6,2017,2,2826,5050
948677701,01/11/2023,11/01/2024,1117084,missing,2017,1,4691,5000
606012695,14/10/2023,13/10/2024,430286,joisted masonry,2012,2,2115,5108
801471875,23/10/2023,22/10/2024,6801709,wood  frame - brick veneer cladding  & flat roof without parapets,1998,3,36508,5050
175713551,25/03/2023,24/03/2024,6091228,light metal steel frame - lightweight metal roofing,2014,1,45340,5201
26049499,19/06/2023,18/06/2024,585411,light metal w/ corrugated roofing,1999,1,1885,5201
905136197,30/01/2023,30/01/2024,1052916,masonry,2005,1,22127,5100
392689969,18/11/2022,18/11/2023,977235,light metal asbestos siding,1935,1,6224,5201
966308223,06/10/2023,09/06/2024,1243496,light gauge steel frame,2020,1,10281,5201
995449680,01/04/2023,04/01/2024,1894930,reinforced masonry - stucco cladding & flat roof,2020,2,21212,5105
420770212,16/05/2023,15/05/2024,1899059,reinforced masonry & flat roof,1973,1,12210,5105
577036453,29/12/2022,29/12/2023,810134,joisted masonry,2008,1,1647,5108
147289749,05/05/2023,04/05/2024,3279659,steel and gable roof w/ slope less than or equal to 30 degrees,2016,2,20493,5200
49527931,12/09/2023,08/12/2024,5690817,reinforced masonry - brick veneer cladding and flat roof without parapets,1970,1,49248,5105
485488368,28/11/2023,27/11/2024,3757988,reinforced masonry,1996,1,15325,5105
939936838,21/08/2023,20/08/2024,1297173,joisted masonry,2006,1,14018,5108
635396593,10/09/2023,08/10/2024,1602420,reinforced  masonry and wood framed flat roof,2019,1,7114,5105
566073531,06/10/2023,09/06/2024,1707079,unknown,2009,1,9909,5000
329251876,12/03/2023,02/12/2024,795549,reinforced masonry - stucco cladding and flat roof without parapets,2019,1,9926,5105
407231824,07/09/2023,08/07/2024,1686841,reinforced masonry with RBM walls,2014,1,9061,5105
338020673,28/08/2023,27/08/2024,537316,wood frame (2x4 inch wood),2018,1,2098,5050
925673654,07/09/2023,08/07/2024,2880547,joisted masonry,1980,2,10769,5108
760773164,06/09/2023,08/06/2024,467000,reinforced masonry - brick veneer cladding and flat roof without parapets,1986,2,3875,5105
935429054,25/09/2023,24/09/2024,4274839,masonry,1995,2,42529,5100
956260614,03/06/2023,05/03/2024,3424445,masonry,2003,1,38627,5100
232583086,18/09/2023,17/09/2024,3196509,wood frame - vinyl siding cladding and gable roof with slope less than or equal to 30 degrees,2016,1,29185,5050
427244214,15/08/2023,14/08/2024,427936,light metal steel,2004,1,6800,5201
425728615,01/05/2023,05/01/2024,6168072,reinforced masonry - stucco cladding & flat roof,1993,1,61960,5105
886261305,17/11/2023,16/11/2024,752152,light metal steel frame - asbestos,2008,1,6435,5201
357239560,28/05/2023,27/05/2024,1485611,wood frame 2x4 w/ wood bracing,2008,1,12137,5050
789258971,03/08/2023,07/03/2024,1106607,reinforced masonry with RBM walls,2016,1,10394,5105
185271799,08/06/2023,05/08/2024,2818155,reinforced masonry wood frame rooof,1998,1,16406,5105
63183178,02/10/2023,10/02/2024,438197,reinforced masonry - stucco cladding and flat roof with parapets,2019,1,6081,5105
891524035,24/03/2023,23/03/2024,2903125,wood  frame - vinyl cladding  & gable roof,2018,1,25147,5050
925103875,31/07/2023,30/07/2024,793521,joisted masonry,1937,1,4904,5108
225841894,20/06/2023,19/06/2024,2670817,light metal steel frame - lightweight metal roofing,1987,1,8501,5201
